respondent_id,business_type,city_tier,region,years_of_operation,n_employees,annual_revenue_band,business_size,customer_facing_packaging,decision_maker,n_decision_stakeholders,supplier_approval_formality,purchase_decision_complexity,days_to_approve_supplier,owner_involvement,current_packaging_material,monthly_packaging_spend,order_frequency,monthly_order_volume,current_supplier_type,uses_plastic_packaging,usecase_takeaway,usecase_dinein,usecase_delivery,usecase_retail,usecase_ecommerce,usecase_gifting,usecase_storage,usecase_transport,pref_food_containers,pref_bowls,pref_cups,pref_carry_bags,pref_paper_mailers,pref_corrugated_boxes,pref_meal_trays,pref_protective_packaging,pref_premium_branded,req_food_safe,req_leak_proof,req_heat_resistance,req_strength_durability,req_design_branding,req_compostability,req_appearance,pain_high_cost,pain_poor_quality,pain_delayed_delivery,pain_inconsistent_quality,pain_no_eco_options,pain_poor_customization,pain_limited_reliability,pain_moq_issue,pain_lead_time,sustainability_importance,plastic_impact_awareness,customer_demand_eco,regulatory_pressure_awareness,esg_image_importance,certification_required,lab_test_required,trust_biodegradable_claims,greenwashing_concern,barrier_higher_price,barrier_quality_concern,barrier_current_relationship,barrier_lack_trusted_suppliers,barrier_supply_inconsistency,barrier_lack_awareness,barrier_customer_rejection_fear,barrier_operational_risk,cb_samples,cb_pilot_order,cb_competitive_pricing,cb_bulk_discount,cb_quality_warranty,cb_certification_proof,cb_delivery_reliability,cb_custom_branding,cb_flexible_payment,adoption_intention,likely_adopter,expected_biodegradable_budget,willingness_to_pay_premium_pct,lead_priority_score,feedback_text,referral_count,supplier_pain_score,switching_barrier_score,trust_builder_score,sustainability_mindset_score,packaging_demand_score,price_sensitivity_score,adoption_readiness_score,commercial_value_score,operational_risk_score,customer_visibility_score,product_fit_score,customer_value_segment,adoption_risk_category
ECV2801,Hotel,Tier 3,North,11,62,50L - 2 Cr,Medium,Yes,Owner,3,High,Medium,21.0,Rarely,Paper / Cardboard,90531,Bi-weekly,780,Distributor,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,5,4,2,2,4,4,5,Yes,No,No,No,No,Yes,No,Yes,No,4,5,2.0,4,5,Yes,Yes,5,4,3,4,4,1,3,3,4,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,No,78695,22.2,60.5,"We are evaluating options, no immediate decision planned this quarter.",6,3,27,8,4.0,3,2.880000000000001,52.1,89.89,12.0,8,21,Medium Value,Warm Lead
ECV2802,Restaurant,Tier 2,East,1,21,50L - 2 Cr,Small,Yes,Operations Manager,1,Medium,Low,10.0,Always,Plastic,25720,Bi-weekly,200,Online Marketplace,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,5,4,3,4,5,4,2,No,No,Yes,No,No,Yes,No,No,No,5,4,2.0,4,5,Yes,No,5,2,4,4,5,5,4,3,3,4,Yes,No,Yes,Yes,Yes,No,Yes,No,No,4,Yes,18000,24.7,60.6,"Our customers ask for sustainable packaging, so this is a serious option.",6,2,32,5,4.0,3,4.330000000000001,44.59,81.09,12.0,5,23,Medium Value,Cold Lead
ECV2803,Retail Store,Tier 2,North,6,63,> 50 Cr,Medium,Yes,Founder / Director,2,Medium,Low,24.0,Always,Biodegradable (Partial),34491,Weekly,304,Local Wholesaler,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,5,4,3,4,3,3,4,No,No,Yes,Yes,No,No,No,No,No,2,5,3.0,5,4,Yes,Yes,3,3,3,4,5,3,3,4,3,3,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,2,No,23307,11.0,43.6,Quality of eco packaging we've tried before was inconsistent and disappointing.,3,2,28,6,3.8,8,4.0,45.74,93.14,11.5,4,32,Medium Value,Cold Lead
ECV2804,Retail Store,Tier 1,North,7,26,2 - 10 Cr,Small,Yes,Owner,1,High,Medium,12.0,Always,Plastic,31835,Daily,2097,Local Wholesaler,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,4,3,5,3,4,5,4,Yes,No,No,Yes,No,No,No,Yes,No,5,4,3.0,5,3,Yes,Yes,4,4,4,5,4,5,4,3,2,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4,Yes,25049,20.7,62.9,Open to switching if pricing is competitive and quality is proven.,6,3,29,8,4.0,2,4.73,49.24,80.58,12.5,9,19,Medium Value,Cold Lead
ECV2805,Retail Store,Tier 2,South,2,45,2 - 10 Cr,Small,Yes,Founder / Director,1,High,Medium,5.0,Rarely,Paper / Cardboard,31295,Weekly,359,Local Wholesaler,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,5,3,3,2,4,4,No,No,No,Yes,Yes,Yes,No,Yes,Yes,3,5,4.0,3,3,No,Yes,3,5,5,2,3,4,5,4,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,27189,8.8,52.4,Interested but need more information on pricing and durability.,6,5,29,9,3.6,6,7.62,48.42,88.46,11.5,9,27,Medium Value,Cold Lead
ECV2806,Restaurant,Tier 3,West,2,49,50L - 2 Cr,Small,Yes,Committee,2,Low,High,13.0,Always,Plastic,9632,Bi-weekly,200,Local Wholesaler,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,5,3,5,3,2,4,3,Yes,No,No,Yes,No,No,No,No,No,3,3,2.0,4,5,Yes,No,2,4,2,4,4,4,4,3,2,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1,No,6389,18.2,31.4,"Our current supplier is reliable, switching feels risky and unnecessary.",3,2,27,8,3.4,3,2.3800000000000003,40.21,74.21,13.5,6,21,Low Value,Cold Lead
ECV2807,Café,Tier 3,West,2,83,2 - 10 Cr,Medium,Yes,Owner,1,High,High,10.0,Always,Mixed (Plastic + Paper),21410,Quarterly,200,Online Marketplace,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,3,3,1,5,4,3,3,No,Yes,Yes,Yes,No,No,No,No,No,1,4,4.0,5,2,No,Yes,5,5,3,3,3,3,5,3,2,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,No,14905,10.1,38.0,Considering this as part of our broader sustainability roadmap.,3,3,25,8,3.2,2,4.890000000000001,42.37,77.8,12.5,6,18,Medium Value,Cold Lead
ECV2808,Café,Tier 2,West,12,85,10 - 50 Cr,Medium,Yes,Owner,3,Low,High,22.0,Always,Paper / Cardboard,15533,Weekly,200,Local Wholesaler,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,4,4,4,3,5,5,5,Yes,Yes,No,No,Yes,No,No,Yes,No,3,3,3.0,4,4,Yes,Yes,3,3,4,4,3,3,4,3,1,4,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,3,No,9576,20.6,47.6,Interested but need more information on pricing and durability.,4,4,26,6,3.4,3,4.74,45.58,77.56,12.0,5,22,Medium Value,Cold Lead
ECV2809,Restaurant,Tier 3,West,1,47,50L - 2 Cr,Small,Yes,Committee,1,Low,Medium,15.0,Always,Mixed (Plastic + Paper),20924,Quarterly,200,Direct Manufacturer,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,5,5,5,3,3,5,5,Yes,Yes,No,No,No,No,Yes,Yes,No,3,4,2.0,5,2,No,No,4,3,3,3,5,5,3,1,3,5,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,2,No,15693,13.7,40.6,Lead times and minimum order quantities are usually a problem with eco suppliers.,4,4,28,8,3.2,4,3.7300000000000004,41.94,81.64,11.0,8,26,Medium Value,Cold Lead
ECV2810,Cloud Kitchen,Tier 2,West,2,16,2 - 10 Cr,Small,Yes,Owner,1,Medium,Medium,6.0,Always,Plastic,28542,Daily,3793,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,4,5,3,5,5,2,5,No,Yes,Yes,No,No,No,No,Yes,Yes,4,4,5.0,4,2,No,Yes,3,2,5,4,3,4,3,2,4,3,Yes,No,No,No,Yes,No,Yes,Yes,Yes,2,No,15631,11.4,48.8,"Our current supplier is reliable, switching feels risky and unnecessary.",3,4,28,5,3.8,5,6.5600000000000005,49.51,85.81,10.0,5,26,Medium Value,Cold Lead
ECV2811,Café,Tier 2,West,7,119,> 50 Cr,Medium,Yes,Chef / Kitchen Manager,3,High,Low,8.0,Rarely,Mixed (Plastic + Paper),26703,Monthly,200,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,4,4,3,4,5,4,4,Yes,Yes,No,No,Yes,No,Yes,Yes,No,3,5,4.0,2,3,No,No,4,3,3,4,3,5,3,2,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,No,18064,22.6,48.0,"We are evaluating options, no immediate decision planned this quarter.",4,5,26,7,3.4,2,2.8400000000000003,48.23,79.35,10.0,5,20,Medium Value,Cold Lead
ECV2812,Retail Store,Tier 3,North,9,31,2 - 10 Cr,Small,Yes,Owner,1,Low,Medium,1.0,Sometimes,Plastic,19813,Weekly,372,Online Marketplace,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,3,4,3,5,4,5,3,No,No,No,Yes,Yes,No,No,No,Yes,2,4,3.0,3,2,Yes,Yes,3,3,4,4,3,3,3,2,1,2,Yes,No,No,No,No,No,Yes,No,Yes,1,No,10670,8.8,28.7,"Our current supplier is reliable, switching feels risky and unnecessary.",3,3,22,3,2.8,3,5.5200000000000005,39.87,79.26,10.5,6,23,Medium Value,Cold Lead
ECV2813,Cloud Kitchen,Tier 1,East,7,60,> 50 Cr,Medium,Yes,Owner,2,Medium,Medium,4.0,Rarely,Plastic,278941,Bi-weekly,506,Online Marketplace,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,4,5,2,4,4,4,5,Yes,No,No,Yes,No,Yes,No,No,No,3,5,2.0,1,4,Yes,Yes,3,3,4,4,5,4,4,2,2,4,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,3,No,61656,9.4,52.5,Interested but need more information on pricing and durability.,4,3,29,6,3.0,5,5.86,39.85,101.77,13.5,5,27,High Value,Cold Lead
ECV2814,E-commerce Seller,Tier 1,North,3,62,2 - 10 Cr,Medium,Yes,Owner,2,High,High,7.0,Sometimes,Mixed (Plastic + Paper),69033,Weekly,785,Direct Manufacturer,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,4,5,5,4,3,3,3,No,Yes,Yes,No,Yes,Yes,No,Yes,No,5,4,4.0,3,2,Yes,Yes,2,3,2,4,4,4,2,5,3,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,5,Yes,48846,22.1,76.2,"Our customers ask for sustainable packaging, so this is a serious option.",6,5,27,8,3.6,7,1.1900000000000004,50.97,96.0,9.0,8,30,Medium Value,Warm Lead
ECV2815,Caterer,Tier 1,North,2,32,10 - 50 Cr,Small,Yes,Owner,1,Medium,High,16.0,Always,Aluminium / Foil,16967,Quarterly,200,Multiple Small Suppliers,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,4,3,3,4,5,3,3,No,No,Yes,No,Yes,No,Yes,Yes,No,4,3,3.0,3,5,Yes,No,5,2,4,4,2,5,3,3,2,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3,No,11768,18.0,51.5,Interested but need more information on pricing and durability.,5,4,26,8,3.6,3,4.6000000000000005,48.09,78.17,10.0,6,20,Medium Value,Cold Lead
ECV2816,E-commerce Seller,Tier 2,North,7,7,50L - 2 Cr,Micro,Yes,Founder / Director,2,High,Low,20.0,Always,Biodegradable (Partial),27669,Daily,1950,Online Marketplace,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,5,4,5,5,4,4,4,Yes,No,Yes,No,No,No,Yes,Yes,Yes,4,5,4.0,2,4,Yes,Yes,3,3,5,4,3,1,3,4,2,2,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,4,Yes,14068,12.7,56.7,Looking for reliable suppliers with consistent quality and good lead times.,8,5,24,7,3.8,5,6.43,54.67,85.6,9.0,8,28,Medium Value,Warm Lead
ECV2817,Café,Tier 2,West,6,5,50L - 2 Cr,Micro,Yes,Owner,1,Medium,Medium,13.0,Sometimes,Mixed (Plastic + Paper),8602,Weekly,200,Distributor,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,5,5,4,1,5,2,3,No,No,No,No,No,No,Yes,No,No,4,3,4.0,3,4,Yes,Yes,3,4,4,4,3,3,3,1,2,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,6470,17.9,53.4,Open to switching if pricing is competitive and quality is proven.,3,1,22,9,3.6,6,4.61,44.47,79.42,9.0,8,25,Medium Value,Cold Lead
ECV2818,Caterer,Tier 2,West,5,34,10 - 50 Cr,Small,No,Owner,1,Low,Medium,14.0,Always,Mixed (Plastic + Paper),25637,Monthly,200,Distributor,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,4,4,4,5,3,3,2,No,No,No,No,Yes,No,Yes,Yes,No,1,3,2.0,2,3,No,No,4,4,3,5,2,4,5,5,1,1,Yes,Yes,No,No,Yes,Yes,No,No,Yes,1,No,13972,3.2,24.0,"Our current supplier is reliable, switching feels risky and unnecessary.",1,3,26,5,2.2,4,5.58,23.78,79.06,11.0,1,24,Medium Value,Cold Lead
ECV2819,Hotel,Tier 1,Central,12,14,10 - 50 Cr,Small,Yes,Procurement Head,1,Medium,Medium,3.0,Sometimes,Plastic,45019,Daily,3206,Local Wholesaler,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,5,4,3,3,5,3,5,Yes,No,No,No,Yes,No,Yes,Yes,No,3,4,3.0,2,4,Yes,No,4,5,4,5,3,5,3,2,3,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,4,Yes,27522,14.6,58.7,We need eco-friendly packaging to meet customer expectations.,6,4,28,7,3.2,3,4.94,42.86,85.0,11.0,7,21,Medium Value,Cold Lead
ECV2820,FMCG / Food Processing,Tier 1,Central,6,100,> 50 Cr,Medium,Yes,Committee,2,Low,Medium,2.0,Always,Plastic,237342,Weekly,2864,Distributor,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,4,4,4,3,4,4,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3,4,4.0,4,3,No,Yes,2,4,1,5,3,4,2,5,2,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,5,Yes,117545,17.1,72.6,"Our customers ask for sustainable packaging, so this is a serious option.",6,6,25,7,3.6,1,0.3899999999999999,56.05,92.64,11.5,4,17,Medium Value,Warm Lead
ECV2821,Caterer,Tier 3,West,2,33,10 - 50 Cr,Small,Yes,Operations Manager,1,Medium,Low,1.0,Sometimes,Mixed (Plastic + Paper),49906,Weekly,447,Multiple Small Suppliers,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,4,5,4,4,3,5,5,No,No,No,No,No,No,Yes,Yes,Yes,2,3,2.0,3,3,Yes,Yes,2,2,3,5,2,3,5,2,1,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,No,32032,10.3,42.9,Biodegradable options are too expensive for our margins right now.,5,3,24,8,2.6,0,4.87,36.98,79.73,13.0,5,18,Medium Value,Cold Lead
ECV2822,Caterer,Tier 1,North,5,29,10 - 50 Cr,Small,Yes,Chef / Kitchen Manager,2,Low,Medium,1.0,Always,Mixed (Plastic + Paper),31306,Monthly,200,Local Wholesaler,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,4,3,4,4,2,3,3,Yes,No,Yes,No,Yes,Yes,No,No,No,5,5,4.0,3,3,No,Yes,3,4,2,3,4,4,4,2,3,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,5,Yes,18817,32.3,75.6,"Our customers ask for sustainable packaging, so this is a serious option.",6,4,25,7,4.0,5,0.9700000000000006,54.42,86.46,10.0,7,24,Medium Value,Warm Lead
ECV2823,Hotel,Tier 3,West,10,185,10 - 50 Cr,Medium,Yes,Owner,4,Low,Medium,12.0,Sometimes,Paper / Cardboard,65789,Monthly,200,Local Wholesaler,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,4,4,1,2,5,3,5,No,Yes,Yes,No,Yes,No,No,No,No,3,1,5.0,5,3,Yes,Yes,4,5,4,5,4,5,5,3,3,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,No,40966,20.3,52.4,Considering this as part of our broader sustainability roadmap.,7,3,33,7,3.4,4,5.17,39.71,89.66,14.0,7,21,Medium Value,Cold Lead
ECV2824,Retail Store,Tier 1,West,5,45,10 - 50 Cr,Small,Yes,Founder / Director,1,High,High,4.0,Rarely,Plastic,31350,Weekly,542,Local Wholesaler,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,3,5,4,3,4,5,4,Yes,No,No,No,Yes,No,No,No,No,2,5,2.0,2,3,No,Yes,3,4,4,4,4,4,3,1,4,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,No,17946,4.4,45.0,Considering this as part of our broader sustainability roadmap.,4,2,29,8,2.8,2,5.96,32.82,80.47,12.0,7,20,Medium Value,Cold Lead
ECV2825,Restaurant,Tier 2,West,10,4,< 50L,Micro,Yes,Chef / Kitchen Manager,1,Low,Medium,8.0,Always,Plastic,7048,Bi-weekly,200,Multiple Small Suppliers,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,5,4,5,3,2,3,2,No,Yes,Yes,No,Yes,No,No,No,Yes,3,2,2.0,4,4,Yes,No,2,5,3,3,3,3,4,3,3,2,Yes,No,No,Yes,No,Yes,Yes,No,Yes,2,No,4594,12.9,37.3,Quality of eco packaging we've tried before was inconsistent and disappointing.,5,4,24,5,3.0,4,4.21,41.43,74.02,9.0,6,23,Low Value,Cold Lead
ECV2826,Caterer,Tier 2,North,11,129,10 - 50 Cr,Medium,Yes,Founder / Director,3,Low,Medium,16.0,Always,Plastic,55183,Weekly,632,Direct Manufacturer,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,5,5,2,3,3,1,3,Yes,No,No,No,Yes,Yes,No,Yes,No,3,4,5.0,2,4,Yes,Yes,3,3,5,3,3,4,4,1,1,4,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,4,Yes,31012,3.6,56.8,Need to see samples and understand the supply terms before committing.,5,4,25,6,3.6,6,7.739999999999999,50.3,92.43,11.0,6,26,Medium Value,Warm Lead
ECV2827,Caterer,Tier 3,North,6,6,< 50L,Micro,No,Procurement Head,1,Medium,High,3.0,Always,Mixed (Plastic + Paper),4453,Bi-weekly,200,Multiple Small Suppliers,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,5,4,5,4,4,5,4,Yes,No,No,No,Yes,Yes,No,Yes,Yes,3,5,1.0,3,5,No,No,5,3,2,5,3,3,4,5,4,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1,No,3133,15.3,16.5,"Our current supplier is reliable, switching feels risky and unnecessary.",0,5,28,7,3.4,5,2.67,38.48,68.81,11.0,2,28,Low Value,Cold Lead
ECV2828,FMCG / Food Processing,Tier 1,Central,7,64,10 - 50 Cr,Medium,Yes,Committee,3,Low,Medium,18.0,Always,Plastic,168729,Weekly,2062,Distributor,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,5,4,3,4,5,5,4,Yes,Yes,No,No,Yes,No,No,No,No,3,4,3.0,4,4,Yes,Yes,3,3,5,5,5,4,5,2,3,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,2,No,81181,9.9,54.3,Biodegradable options are too expensive for our margins right now.,6,3,32,7,3.6,4,7.51,44.04,96.25,13.0,4,26,Medium Value,Cold Lead
ECV2829,Caterer,Tier 3,North,5,56,2 - 10 Cr,Medium,No,Operations Manager,1,High,Medium,3.0,Sometimes,Plastic,32744,Weekly,628,Local Wholesaler,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,5,5,2,4,4,4,4,Yes,No,Yes,Yes,No,No,Yes,No,No,3,3,4.0,3,4,No,Yes,1,4,5,2,2,4,3,4,2,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,16806,13.8,50.3,Considering this as part of our broader sustainability roadmap.,3,4,25,8,3.4,5,6.32,41.28,82.78,9.5,4,28,Medium Value,Cold Lead
ECV2830,Café,Tier 2,South,10,4,50L - 2 Cr,Micro,Yes,Chef / Kitchen Manager,2,High,High,11.0,Rarely,Mixed (Plastic + Paper),9191,Weekly,200,Distributor,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,3,4,3,3,5,4,2,No,Yes,No,No,No,Yes,No,No,Yes,3,4,5.0,4,5,Yes,Yes,2,3,4,3,3,3,3,3,5,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,4,Yes,5130,19.8,47.7,Looking for reliable suppliers with consistent quality and good lead times.,5,3,28,7,4.2,6,4.42,50.95,79.88,10.0,5,26,Medium Value,Warm Lead
ECV2831,Other,Tier 2,South,5,64,10 - 50 Cr,Medium,Yes,Chef / Kitchen Manager,3,High,Low,11.0,Rarely,Plastic,26264,Daily,2414,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,5,3,5,5,3,3,4,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,4,3,4.0,4,3,Yes,Yes,2,3,3,2,2,3,2,3,2,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,Yes,27283,13.2,62.4,Looking for reliable suppliers with consistent quality and good lead times.,4,7,19,9,3.6,4,3.3800000000000003,60.21,83.23,7.5,5,24,Medium Value,Warm Lead
ECV2832,Café,Tier 2,North,9,26,50L - 2 Cr,Small,Yes,Owner,1,Medium,High,14.0,Sometimes,Plastic,17690,Bi-weekly,200,Direct Manufacturer,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,5,5,4,4,4,1,4,No,No,Yes,No,Yes,No,No,Yes,No,3,3,5.0,4,4,No,No,3,4,3,3,4,5,3,2,4,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,15893,20.7,49.8,Considering this as part of our broader sustainability roadmap.,4,3,26,9,3.8,3,3.0300000000000007,48.54,78.47,8.0,8,21,Medium Value,Cold Lead
ECV2833,Restaurant,Tier 1,North,8,76,> 50 Cr,Medium,Yes,Committee,2,High,Low,11.0,Sometimes,Mixed (Plastic + Paper),56280,Daily,3447,Direct Manufacturer,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,4,5,3,5,3,3,3,No,Yes,No,No,Yes,No,No,Yes,No,4,3,3.0,4,3,No,Yes,4,5,4,3,3,2,5,3,3,3,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,4,Yes,46645,12.9,59.8,Open to discussion but cost-benefit needs to make sense for our scale.,5,3,26,6,3.4,7,5.91,45.13,94.57,11.0,7,31,Medium Value,Cold Lead
ECV2834,Cloud Kitchen,Tier 2,Central,1,24,2 - 10 Cr,Small,Yes,Chef / Kitchen Manager,2,High,Medium,15.0,Always,Plastic,36341,Monthly,200,Distributor,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,5,5,2,4,3,3,3,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,2,3,3.0,4,3,No,No,4,3,3,4,1,2,3,5,4,1,Yes,Yes,No,No,Yes,Yes,No,Yes,No,2,No,28941,4.9,42.7,"Greenwashing is everywhere, hard to trust biodegradable claims without proof.",4,6,23,5,3.0,4,4.61,48.2,85.51,8.0,5,25,Medium Value,Cold Lead
ECV2835,Restaurant,Tier 1,West,10,65,> 50 Cr,Medium,No,Founder / Director,2,Low,High,4.0,Rarely,Mixed (Plastic + Paper),67931,Monthly,200,Direct Manufacturer,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,5,4,4,3,3,3,4,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,3,4,3.0,3,3,Yes,Yes,3,5,4,4,3,4,3,3,2,4,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2,No,40417,10.9,51.2,We tried paper containers but they leaked and customers complained.,3,6,27,7,3.2,4,5.3100000000000005,42.15,85.88,11.0,2,23,Medium Value,Cold Lead
ECV2836,Restaurant,Tier 1,Central,7,41,2 - 10 Cr,Small,No,Operations Manager,1,Medium,High,8.0,Sometimes,Aluminium / Foil,25980,Bi-weekly,223,Direct Manufacturer,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,4,5,5,5,4,4,3,No,Yes,No,Yes,No,No,No,Yes,Yes,5,5,4.0,2,1,Yes,No,2,5,4,3,3,2,5,2,2,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4,Yes,14773,17.6,59.1,Considering this as part of our broader sustainability roadmap.,2,4,25,8,3.4,5,5.4399999999999995,41.0,81.16,13.5,3,28,Medium Value,Cold Lead
ECV2837,Café,Tier 2,South,16,64,2 - 10 Cr,Medium,Yes,Founder / Director,1,Low,Medium,10.0,Always,Plastic,25360,Monthly,200,Online Marketplace,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,5,3,4,5,5,5,4,No,No,No,No,No,No,No,No,No,5,4,4.0,5,3,Yes,Yes,1,2,4,3,4,4,4,2,2,3,No,No,Yes,Yes,Yes,Yes,No,No,Yes,2,No,23597,21.8,53.2,Need strong evidence of food-safety and durability before we even consider it.,5,0,26,5,4.2,4,4.620000000000001,47.77,82.99,10.0,6,26,Medium Value,Cold Lead
ECV2838,E-commerce Seller,Tier 2,North,2,74,> 50 Cr,Medium,Yes,Owner,4,High,Medium,7.0,Rarely,Plastic,72423,Quarterly,200,Local Wholesaler,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,5,3,2,4,4,3,5,Yes,Yes,Yes,No,No,No,No,No,No,5,3,2.0,3,4,Yes,Yes,3,3,5,4,4,4,3,3,1,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,62935,14.8,56.2,Lead times and minimum order quantities are usually a problem with eco suppliers.,6,3,28,9,3.4,4,6.220000000000001,43.83,90.33,11.0,7,23,Medium Value,Cold Lead
